Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2007,2007,tonnes,59819,,Official data
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2008,2008,tonnes,49725,,Official data
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2009,2009,tonnes,47995,,Official data
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2010,2010,tonnes,46276,,Official data
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2011,2011,tonnes,45800,*,Unofficial figure
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2012,2012,tonnes,54600,*,Unofficial figure
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2013,2013,tonnes,48700,*,Unofficial figure
QD,Crops processed,167,Czechia,5510,Production,564,Wine,2014,2014,tonnes,52000,F,FAO estimate
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1961,1961,tonnes,33000,F,FAO estimate
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1962,1962,tonnes,31700,F,FAO estimate
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1963,1963,tonnes,44800,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1964,1964,tonnes,58900,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1965,1965,tonnes,69900,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1966,1966,tonnes,72600,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1967,1967,tonnes,74600,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1968,1968,tonnes,82500,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1969,1969,tonnes,98700,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1970,1970,tonnes,99100,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1971,1971,tonnes,102500,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1972,1972,tonnes,108977,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1973,1973,tonnes,111537,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1974,1974,tonnes,115110,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1975,1975,tonnes,123770,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1976,1976,tonnes,132458,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1977,1977,tonnes,138640,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1978,1978,tonnes,141705,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1979,1979,tonnes,131710,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1980,1980,tonnes,142082,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1981,1981,tonnes,142304,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1982,1982,tonnes,130345,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1983,1983,tonnes,137761,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1984,1984,tonnes,156309,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1985,1985,tonnes,18100,*,Unofficial figure
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1986,1986,tonnes,140291,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1987,1987,tonnes,73600,*,Unofficial figure
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1988,1988,tonnes,142236,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1989,1989,tonnes,139164,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1990,1990,tonnes,142135,,Official data
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1991,1991,tonnes,155000,*,Unofficial figure
QD,Crops processed,51,Czechoslovakia,5510,Production,564,Wine,1992,1992,tonnes,134000,*,Unofficial figure
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1961,1961,tonnes,2200,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1962,1962,tonnes,3741,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1963,1963,tonnes,2418,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1964,1964,tonnes,2356,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1965,1965,tonnes,2254,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1966,1966,tonnes,3227,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1967,1967,tonnes,3347,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1968,1968,tonnes,5102,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1969,1969,tonnes,5872,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1970,1970,tonnes,5899,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1971,1971,tonnes,5424,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1972,1972,tonnes,5592,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1973,1973,tonnes,3413,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1974,1974,tonnes,1427,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1975,1975,tonnes,1955,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1976,1976,tonnes,1089,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1977,1977,tonnes,1283,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1978,1978,tonnes,1662,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1979,1979,tonnes,1459,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1980,1980,tonnes,1650,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1981,1981,tonnes,1587,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1982,1982,tonnes,1524,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1983,1983,tonnes,1564,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1984,1984,tonnes,1708,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1985,1985,tonnes,1850,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1986,1986,tonnes,2000,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1987,1987,tonnes,2050,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1988,1988,tonnes,2100,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1989,1989,tonnes,2200,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1990,1990,tonnes,2250,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1991,1991,tonnes,2300,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1992,1992,tonnes,2400,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1993,1993,tonnes,2450,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1994,1994,tonnes,2480,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1995,1995,tonnes,2550,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1996,1996,tonnes,2600,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1997,1997,tonnes,2665,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1998,1998,tonnes,2700,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,1999,1999,tonnes,2730,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2000,2000,tonnes,2950,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2001,2001,tonnes,4200,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2002,2002,tonnes,4200,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2003,2003,tonnes,5600,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2004,2004,tonnes,6800,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2005,2005,tonnes,6800,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2006,2006,tonnes,6800,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2007,2007,tonnes,10500,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2008,2008,tonnes,14268,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2009,2009,tonnes,11771,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2010,2010,tonnes,4400,,Official data
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2011,2011,tonnes,4300,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2012,2012,tonnes,4500,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2013,2013,tonnes,4500,F,FAO estimate
QD,Crops processed,59,Egypt,5510,Production,564,Wine,2014,2014,tonnes,5000,F,FAO estimate
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1992,1992,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1993,1993,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1994,1994,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1995,1995,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1996,1996,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1997,1997,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1998,1998,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,1999,1999,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2000,2000,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2001,2001,tonnes,,M,Data not available
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2002,2002,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2003,2003,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2004,2004,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2005,2005,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2006,2006,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2007,2007,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2008,2008,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2009,2009,tonnes,0,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2010,2010,tonnes,2761,Im,FAO data based on imputation methodology
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2011,2011,tonnes,6402,Im,FAO data based on imputation methodology
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2012,2012,tonnes,9627,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2013,2013,tonnes,10664,,Official data
QD,Crops processed,63,Estonia,5510,Production,564,Wine,2014,2014,tonnes,11104,,Official data
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1993,1993,tonnes,1043,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1994,1994,tonnes,999,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1995,1995,tonnes,1071,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1996,1996,tonnes,1105,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1997,1997,tonnes,1183,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1998,1998,tonnes,1897,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,1999,1999,tonnes,1791,,Official data
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2000,2000,tonnes,2344,,Official data
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2001,2001,tonnes,2483,,Official data
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2002,2002,tonnes,2550,F,FAO estimate
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2003,2003,tonnes,2604,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2004,2004,tonnes,2765,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2005,2005,tonnes,3214,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2006,2006,tonnes,2636,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2007,2007,tonnes,3020,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2008,2008,tonnes,1410,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2009,2009,tonnes,1628,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2010,2010,tonnes,1251,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2011,2011,tonnes,1231,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2012,2012,tonnes,1261,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2013,2013,tonnes,1267,Im,FAO data based on imputation methodology
QD,Crops processed,238,Ethiopia,5510,Production,564,Wine,2014,2014,tonnes,1297,Im,FAO data based on imputation methodology
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1967,1967,tonnes,8,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1968,1968,tonnes,10,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1969,1969,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1970,1970,tonnes,751,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1971,1971,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1972,1972,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1973,1973,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1974,1974,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1975,1975,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1976,1976,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1977,1977,tonnes,754,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1978,1978,tonnes,758,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1979,1979,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1980,1980,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1981,1981,tonnes,804,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1982,1982,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1983,1983,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1984,1984,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1985,1985,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1986,1986,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1987,1987,tonnes,749,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1988,1988,tonnes,1027,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1989,1989,tonnes,999,Fc,Calculated data
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1990,1990,tonnes,1004,Im,FAO data based on imputation methodology
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1991,1991,tonnes,1009,Im,FAO data based on imputation methodology
QD,Crops processed,62,Ethiopia PDR,5510,Production,564,Wine,1992,1992,tonnes,1049,Im,FAO data based on imputation methodology
QD,Crops processed,68,France,5510,Production,564,Wine,1961,1961,tonnes,4855300,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1962,1962,tonnes,7497000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1963,1963,tonnes,5752370,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1964,1964,tonnes,6243200,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1965,1965,tonnes,6841720,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1966,1966,tonnes,6225340,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1967,1967,tonnes,6202620,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1968,1968,tonnes,6646030,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1969,1969,tonnes,5128960,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1970,1970,tonnes,7540180,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1971,1971,tonnes,6224510,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1972,1972,tonnes,5946880,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1973,1973,tonnes,8347210,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1974,1974,tonnes,7643110,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1975,1975,tonnes,6697410,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1976,1976,tonnes,7414530,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1977,1977,tonnes,5302000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1978,1978,tonnes,5890500,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1979,1979,tonnes,8437728,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1980,1980,tonnes,6971100,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1981,1981,tonnes,5770000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1982,1982,tonnes,7995000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1983,1983,tonnes,6880000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1984,1984,tonnes,6415000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1985,1985,tonnes,7029000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1986,1986,tonnes,7422000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1987,1987,tonnes,6944000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1988,1988,tonnes,5745500,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1989,1989,tonnes,6048400,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1990,1990,tonnes,6552210,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1991,1991,tonnes,4266930,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1992,1992,tonnes,6492850,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1993,1993,tonnes,5331440,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1994,1994,tonnes,5464000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1995,1995,tonnes,5560100,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1996,1996,tonnes,6003700,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1997,1997,tonnes,5509800,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1998,1998,tonnes,5427100,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,1999,1999,tonnes,6293500,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2000,2000,tonnes,5754100,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2001,2001,tonnes,5338800,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2002,2002,tonnes,5000000,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2003,2003,tonnes,4749060,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2004,2004,tonnes,5910694,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2005,2005,tonnes,5344170,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2006,2006,tonnes,5349333,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2007,2007,tonnes,4711600,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2008,2008,tonnes,4268899,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2009,2009,tonnes,4679170,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2010,2010,tonnes,4531671,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2011,2011,tonnes,5106761,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2012,2012,tonnes,4209724,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2013,2013,tonnes,4293466,,Official data
QD,Crops processed,68,France,5510,Production,564,Wine,2014,2014,tonnes,4293466,Im,FAO data based on imputation methodology
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1992,1992,tonnes,179700,,Official data
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1993,1993,tonnes,162000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1994,1994,tonnes,160000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1995,1995,tonnes,79000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1996,1996,tonnes,78100,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1997,1997,tonnes,78100,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1998,1998,tonnes,71700,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,1999,1999,tonnes,71700,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2000,2000,tonnes,71700,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2001,2001,tonnes,59500,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2002,2002,tonnes,57600,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2003,2003,tonnes,65300,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2004,2004,tonnes,53000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2005,2005,tonnes,87000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2006,2006,tonnes,85000,,Official data
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2007,2007,tonnes,107000,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2008,2008,tonnes,90200,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2009,2009,tonnes,104300,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2010,2010,tonnes,103400,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2011,2011,tonnes,110800,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2012,2012,tonnes,83000,F,FAO estimate
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2013,2013,tonnes,99700,*,Unofficial figure
QD,Crops processed,73,Georgia,5510,Production,564,Wine,2014,2014,tonnes,108600,*,Unofficial figure
QD,Crops processed,79,Germany,5510,Production,564,Wine,1961,1961,tonnes,358700,*,Unofficial figure
QD,Crops processed,79,Germany,5510,Production,564,Wine,1962,1962,tonnes,394200,*,Unofficial figure
QD,Crops processed,79,Germany,5510,Production,564,Wine,1963,1963,tonnes,605600,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1964,1964,tonnes,721100,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1965,1965,tonnes,520000,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1966,1966,tonnes,523500,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1967,1967,tonnes,630000,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1968,1968,tonnes,628900,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1969,1969,tonnes,614600,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1970,1970,tonnes,1011000,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1971,1971,tonnes,635600,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1972,1972,tonnes,793300,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1973,1973,tonnes,1075100,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1974,1974,tonnes,696400,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1975,1975,tonnes,910500,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1976,1976,tonnes,892600,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1977,1977,tonnes,1127779,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1978,1978,tonnes,784245,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1979,1979,tonnes,866178,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1980,1980,tonnes,486723,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1981,1981,tonnes,747981,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1982,1982,tonnes,1612800,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1983,1983,tonnes,1339180,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1984,1984,tonnes,888242,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1985,1985,tonnes,609695,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1986,1986,tonnes,1091607,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1987,1987,tonnes,970783,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1988,1988,tonnes,997560,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1989,1989,tonnes,1448584,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1990,1990,tonnes,950500,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1991,1991,tonnes,1069900,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1992,1992,tonnes,1348240,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1993,1993,tonnes,992000,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1994,1994,tonnes,1040600,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1995,1995,tonnes,836100,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1996,1996,tonnes,864199,,Official data
QD,Crops processed,79,Germany,5510,Production,564,Wine,1997,1997,tonnes,849481,,Official data
